# lnl weight tau omegabh2 omegach2 logA theta ns
3.740918000000000120e+03 1.400000000000000000e+01 1.100111000000000006e-01 2.280174999999999910e-02 1.024570999999999954e-01 3.212767607634637201e+00 1.037912559748454047e-02 9.567535999999999818e-01
3.742121999999999844e+03 1.000000000000000000e+00 9.568129999999999691e-02 2.273073000000000107e-02 9.698856999999999617e-02 3.150238461609281337e+00 1.036679697937058046e-02 9.620009000000000476e-01
3.742648999999999887e+03 1.000000000000000000e+00 7.927821999999999647e-02 2.255170999999999912e-02 1.076019000000000003e-01 3.155002682317192608e+00 1.032590344632530049e-02 9.630927000000000238e-01
3.742336999999999989e+03 1.000000000000000000e+00 8.422045999999999699e-02 2.216569999999999999e-02 1.100455999999999934e-01 3.209230255570511670e+00 1.032226277536671920e-02 9.489861000000000546e-01
3.744782999999999902e+03 1.000000000000000000e+00 8.620608999999999911e-02 2.326780000000000168e-02 1.122340000000000004e-01 3.188517643208046870e+00 1.035064760560507058e-02 9.616344000000000003e-01
3.743016000000000076e+03 5.000000000000000000e+00 8.890620999999999940e-02 2.310606999999999939e-02 1.085739000000000010e-01 3.182480684022999551e+00 1.034699139532447958e-02 9.611823000000000450e-01
3.741579000000000178e+03 2.000000000000000000e+00 9.107856000000000285e-02 2.338298999999999933e-02 1.102738999999999941e-01 3.167555582749142395e+00 1.036857886486507001e-02 9.708645999999999665e-01
3.744153999999999996e+03 3.000000000000000000e+00 6.906724000000000196e-02 2.375485999999999917e-02 1.121950000000000031e-01 3.148206978290702729e+00 1.039118600985650988e-02 9.637046000000000223e-01
3.741630000000000109e+03 5.000000000000000000e+00 8.000353999999999799e-02 2.343295999999999921e-02 1.112782999999999967e-01 3.157165513904533150e+00 1.037334954104036054e-02 9.697575999999999974e-01
3.740706999999999880e+03 1.000000000000000000e+00 7.817593000000000458e-02 2.357849000000000056e-02 1.094016000000000016e-01 3.136140528763136981e+00 1.040633711165185951e-02 9.722665999999999809e-01
3.740614999999999782e+03 7.000000000000000000e+00 6.983135000000000037e-02 2.316591999999999957e-02 1.119330000000000047e-01 3.103526475393754591e+00 1.043271135414347052e-02 9.841123999999999983e-01
3.740789999999999964e+03 9.000000000000000000e+00 8.568480000000000540e-02 2.330959999999999976e-02 1.160058999999999951e-01 3.134576838745607219e+00 1.043275256400305086e-02 9.904064999999999674e-01
3.740021000000000186e+03 9.000000000000000000e+00 1.010312000000000016e-01 2.245911999999999908e-02 1.128408999999999940e-01 3.190525320340868554e+00 1.040912896918319043e-02 9.772347000000000117e-01
3.742574000000000069e+03 1.000000000000000000e+00 6.801788999999999752e-02 2.262582000000000135e-02 1.090697999999999945e-01 3.103032556645918039e+00 1.036293334963441989e-02 9.742606000000000321e-01
3.740081999999999880e+03 2.000000000000000000e+00 7.477659000000000389e-02 2.254373999999999961e-02 1.169538999999999995e-01 3.181529034823755708e+00 1.037748191659127947e-02 9.660324000000000133e-01
3.740960000000000036e+03 1.000000000000000000e+00 7.703251999999999322e-02 2.178068000000000018e-02 1.138221999999999984e-01 3.218665402731015757e+00 1.033128001962661975e-02 9.494213999999999709e-01
3.740461999999999989e+03 2.000000000000000000e+00 8.245771000000000350e-02 2.163852999999999957e-02 1.205509000000000025e-01 3.265203531103735290e+00 1.036734761124931056e-02 9.454462999999999617e-01
3.741000000000000000e+03 7.000000000000000000e+00 8.477803000000000422e-02 2.189543999999999865e-02 1.189674000000000009e-01 3.274921130544163006e+00 1.034170798224062077e-02 9.379001999999999617e-01
3.741152999999999793e+03 1.300000000000000000e+01 9.251199999999999701e-02 2.266976000000000060e-02 1.073114000000000012e-01 3.174609572362038001e+00 1.033270007485066928e-02 9.637615999999999961e-01
3.741318000000000211e+03 7.000000000000000000e+00 8.287179999999999547e-02 2.298543999999999934e-02 1.072160000000000057e-01 3.130031059157188711e+00 1.035170666620698066e-02 9.743979999999999864e-01
3.741510000000000218e+03 3.000000000000000000e+00 8.427326999999999735e-02 2.261969000000000132e-02 1.073544000000000026e-01 3.154513928131621459e+00 1.033900609945441994e-02 9.658691999999999833e-01
3.741271999999999935e+03 4.000000000000000000e+00 8.843423000000000256e-02 2.322381999999999919e-02 1.072342000000000017e-01 3.130730277677908013e+00 1.038536746164498044e-02 9.767930999999999697e-01
3.741233000000000175e+03 6.000000000000000000e+00 7.888802999999999788e-02 2.251457000000000111e-02 1.045222999999999985e-01 3.157971013802423954e+00 1.035660191285773038e-02 9.568172000000000343e-01
3.741000000000000000e+03 4.000000000000000000e+00 7.757965000000000000e-02 2.218312999999999882e-02 1.063111999999999946e-01 3.161867282149955383e+00 1.037824184997812940e-02 9.554546000000000427e-01
3.740965000000000146e+03 4.000000000000000000e+00 9.176091999999999582e-02 2.293492000000000100e-02 1.022399999999999975e-01 3.122556536084629464e+00 1.043692902866267917e-02 9.760815999999999937e-01
3.742728000000000065e+03 2.000000000000000000e+00 1.172668000000000044e-01 2.337921999999999917e-02 1.041162999999999950e-01 3.160074839216079567e+00 1.045593183113486917e-02 9.882566999999999879e-01
3.740786999999999807e+03 1.000000000000000000e+00 1.046191000000000065e-01 2.326276000000000038e-02 1.114030000000000020e-01 3.204543607557938323e+00 1.044136353513380917e-02 9.731425000000000214e-01
3.741570999999999913e+03 1.600000000000000000e+01 1.239394000000000051e-01 2.262584999999999943e-02 1.021394999999999942e-01 3.200502463684419041e+00 1.040208874152429019e-02 9.734078999999999926e-01
3.742965999999999894e+03 1.000000000000000000e+00 1.270420999999999911e-01 2.253317999999999988e-02 9.937173000000000533e-02 3.197946322887168957e+00 1.038328583902971974e-02 9.734612000000000265e-01
3.741547999999999774e+03 3.000000000000000000e+00 1.239441000000000015e-01 2.337173999999999849e-02 1.031152999999999931e-01 3.172740154410855773e+00 1.043900575880876008e-02 9.848595999999999462e-01
3.743228000000000065e+03 4.000000000000000000e+00 1.226214000000000054e-01 2.408276000000000167e-02 1.124958999999999959e-01 3.195057609880797678e+00 1.041492026964225930e-02 9.905426999999999982e-01
3.740199999999999818e+03 3.000000000000000000e+00 1.010011999999999993e-01 2.332822999999999841e-02 1.184126000000000067e-01 3.197393932395158345e+00 1.041243943171218066e-02 9.803448000000000162e-01
3.739916999999999916e+03 6.000000000000000000e+00 1.095042999999999989e-01 2.264854000000000173e-02 1.167722999999999955e-01 3.244568522572557345e+00 1.037963630993976073e-02 9.666154000000000135e-01
3.739704999999999927e+03 4.000000000000000000e+00 1.086522000000000043e-01 2.303697000000000036e-02 1.150039000000000061e-01 3.216276449417154737e+00 1.042772510216941929e-02 9.765082999999999958e-01
3.740797999999999774e+03 1.000000000000000000e+00 8.468670000000000364e-02 2.236526000000000139e-02 1.202262999999999943e-01 3.226434783817971663e+00 1.042135510002436052e-02 9.645751999999999660e-01
3.739998000000000047e+03 2.000000000000000000e+00 8.650710000000000344e-02 2.293246999999999994e-02 1.160780000000000006e-01 3.203225190109217912e+00 1.043598572584701970e-02 9.688653999999999877e-01
3.739447000000000116e+03 2.000000000000000000e+00 1.081775999999999988e-01 2.347683999999999882e-02 1.129737999999999992e-01 3.191260405035195369e+00 1.043016989901921973e-02 9.800531000000000104e-01
3.739476000000000113e+03 9.000000000000000000e+00 7.266905999999999366e-02 2.322091000000000086e-02 1.107202000000000047e-01 3.132882111701224659e+00 1.037893208558036962e-02 9.708434999999999704e-01
3.737666000000000167e+03 5.000000000000000000e+00 9.469545999999999519e-02 2.271025000000000127e-02 1.068589999999999957e-01 3.170457971382544038e+00 1.037671881116086076e-02 9.675091000000000108e-01
3.738195999999999913e+03 9.000000000000000000e+00 9.599159000000000164e-02 2.262000999999999942e-02 1.135821999999999943e-01 3.204705498345306491e+00 1.038987685317992009e-02 9.660395000000000509e-01
3.741548999999999978e+03 4.000000000000000000e+00 9.211988999999999594e-02 2.125325999999999951e-02 1.106801000000000035e-01 3.231948799941648076e+00 1.036012751022079986e-02 9.512994000000000172e-01
3.741523999999999887e+03 5.000000000000000000e+00 8.384030000000000649e-02 2.195073000000000163e-02 1.139538999999999969e-01 3.186990446245550945e+00 1.039185114972305916e-02 9.646968999999999683e-01
3.741336999999999989e+03 1.100000000000000000e+01 8.802928000000000142e-02 2.192979999999999929e-02 1.011664000000000035e-01 3.141387252611995695e+00 1.038078762791943936e-02 9.657881999999999856e-01
3.742009000000000015e+03 4.000000000000000000e+00 9.867526000000000075e-02 2.201795999999999962e-02 1.016843999999999942e-01 3.169799019621140079e+00 1.035169948836064079e-02 9.659845000000000237e-01
3.740496000000000095e+03 1.200000000000000000e+01 8.661067000000000071e-02 2.175735000000000169e-02 1.025010999999999978e-01 3.171835788331587747e+00 1.037374800305470961e-02 9.570121999999999796e-01
3.739360000000000127e+03 1.000000000000000000e+00 9.441829000000000194e-02 2.209583999999999854e-02 1.060017000000000043e-01 3.198138689054923933e+00 1.038141214411873042e-02 9.589248999999999690e-01
3.740692000000000007e+03 7.000000000000000000e+00 8.973852000000000217e-02 2.265777999999999889e-02 1.047098000000000056e-01 3.145991104237173985e+00 1.037816087110600936e-02 9.756078999999999724e-01
3.740802000000000135e+03 4.000000000000000000e+00 9.781966000000000272e-02 2.226797999999999972e-02 1.152492999999999990e-01 3.265899858919014687e+00 1.034696696557235035e-02 9.503884000000000221e-01
3.740333999999999833e+03 4.000000000000000000e+00 9.180518000000000012e-02 2.230506999999999976e-02 1.123926999999999982e-01 3.247114921730089421e+00 1.034600454520208032e-02 9.481424000000000518e-01
3.739855000000000018e+03 1.000000000000000000e+00 8.219340999999999453e-02 2.166745999999999950e-02 1.087865999999999972e-01 3.235432405135879375e+00 1.036593827822885998e-02 9.393789000000000167e-01
3.739135999999999967e+03 7.000000000000000000e+00 8.776172000000000140e-02 2.225239999999999857e-02 1.185886000000000023e-01 3.244037790709734637e+00 1.040688899726686066e-02 9.549189999999999623e-01
3.742947999999999865e+03 2.000000000000000000e+00 1.039656999999999942e-01 2.270801999999999890e-02 1.216003999999999974e-01 3.262208457098393133e+00 1.041925007030643051e-02 9.614163999999999488e-01
3.742228000000000065e+03 6.000000000000000000e+00 8.634972999999999954e-02 2.313845000000000138e-02 1.260893999999999904e-01 3.221769234917237323e+00 1.042409841597424953e-02 9.721543999999999741e-01
3.743271000000000186e+03 4.000000000000000000e+00 1.097558000000000006e-01 2.269950000000000093e-02 1.178113999999999967e-01 3.247333438499787839e+00 1.039578320255525080e-02 9.626392000000000282e-01
3.739231000000000222e+03 6.000000000000000000e+00 9.673761000000000165e-02 2.298454000000000122e-02 1.175107999999999986e-01 3.211666701470516472e+00 1.041531665511009029e-02 9.698248999999999898e-01
3.738315999999999804e+03 8.000000000000000000e+00 1.031013000000000068e-01 2.305747000000000005e-02 1.126006999999999980e-01 3.197799674986268936e+00 1.041479390039646083e-02 9.738710999999999895e-01
3.738518999999999778e+03 3.000000000000000000e+00 8.118013000000000312e-02 2.220990999999999937e-02 1.139155000000000029e-01 3.209512525678225092e+00 1.040580855259489942e-02 9.567394999999999650e-01
3.738775999999999840e+03 1.800000000000000000e+01 8.367275999999999880e-02 2.222071000000000116e-02 1.121270999999999934e-01 3.188210823013406969e+00 1.041096210447797071e-02 9.629244999999999610e-01
3.739405000000000200e+03 4.000000000000000000e+00 7.596791999999999434e-02 2.260374000000000064e-02 1.149142999999999970e-01 3.176221736421656949e+00 1.042678952444154976e-02 9.658164999999999667e-01
3.739061000000000149e+03 1.000000000000000000e+00 8.432615999999999723e-02 2.248961999999999836e-02 1.098207999999999962e-01 3.165145035887124259e+00 1.040928408570294082e-02 9.705837000000000492e-01
3.743985999999999876e+03 5.000000000000000000e+00 5.880218999999999724e-02 2.211321999999999940e-02 1.141645000000000021e-01 3.193620373914029642e+00 1.040166214048290037e-02 9.504278000000000448e-01
3.742164999999999964e+03 1.000000000000000000e+00 6.887506999999999657e-02 2.216958000000000123e-02 1.175637999999999961e-01 3.233140400326804720e+00 1.041615802936264948e-02 9.476539000000000490e-01
3.741811000000000149e+03 6.000000000000000000e+00 7.883516000000000135e-02 2.264396000000000117e-02 1.193009000000000014e-01 3.219203771087960408e+00 1.042861377456342012e-02 9.620748999999999551e-01
3.741693000000000211e+03 4.000000000000000000e+00 8.540533000000000152e-02 2.328397999999999926e-02 1.169782000000000044e-01 3.181809269849362742e+00 1.044328195656885928e-02 9.769117000000000495e-01
3.740081999999999880e+03 2.000000000000000000e+00 8.660209000000000656e-02 2.253929000000000002e-02 1.108847000000000027e-01 3.180737309927140544e+00 1.041427669036646027e-02 9.681931999999999761e-01
3.740280000000000200e+03 2.000000000000000000e+00 7.546706000000000247e-02 2.163421999999999915e-02 1.132993999999999946e-01 3.221893267804856187e+00 1.038782419608772975e-02 9.485403000000000029e-01
3.741132000000000062e+03 2.000000000000000000e+00 6.372379999999999711e-02 2.248170999999999850e-02 1.176987000000000033e-01 3.185499790256649089e+00 1.039889404099298038e-02 9.597985999999999462e-01
3.740844000000000051e+03 1.600000000000000000e+01 7.487277000000000515e-02 2.142631000000000049e-02 1.097267999999999993e-01 3.219600762037742925e+00 1.037795837160469976e-02 9.434584000000000303e-01
3.741670000000000073e+03 5.000000000000000000e+00 7.676341000000000414e-02 2.140239999999999851e-02 1.191225000000000062e-01 3.285349846715238442e+00 1.034448667478429958e-02 9.350709999999999855e-01
3.739893000000000029e+03 3.300000000000000000e+01 9.770574999999999399e-02 2.204882999999999843e-02 1.169213999999999948e-01 3.269847987698531799e+00 1.035780219565313014e-02 9.526390000000000136e-01
3.739036999999999807e+03 5.000000000000000000e+00 9.320995999999999448e-02 2.243772999999999948e-02 1.117704000000000059e-01 3.214520755304605792e+00 1.034879120903773979e-02 9.599047000000000551e-01
3.739541000000000167e+03 3.000000000000000000e+00 8.601200000000000512e-02 2.257638000000000006e-02 1.092811999999999950e-01 3.172632494761860489e+00 1.035531296461117065e-02 9.630277999999999894e-01
3.740813999999999851e+03 2.000000000000000000e+00 7.901031000000000026e-02 2.255381999999999873e-02 1.055332999999999966e-01 3.170807640008972861e+00 1.038520399178790958e-02 9.516533999999999827e-01
3.738034999999999854e+03 1.200000000000000000e+01 9.954551999999999845e-02 2.293374999999999928e-02 1.055346999999999952e-01 3.169358636480696934e+00 1.038329266611198037e-02 9.706375000000000419e-01
3.738228999999999814e+03 1.000000000000000000e+00 1.014677999999999969e-01 2.290615000000000012e-02 1.033422999999999981e-01 3.155208604038249209e+00 1.038519889001708087e-02 9.737261999999999862e-01
3.740313999999999851e+03 7.000000000000000000e+00 1.056837999999999944e-01 2.334438999999999959e-02 1.100082000000000004e-01 3.142331225008366147e+00 1.040233294527670958e-02 9.931392999999999471e-01
3.744856999999999971e+03 2.000000000000000000e+00 1.384913000000000116e-01 2.342160000000000075e-02 1.052354999999999957e-01 3.167423359918951853e+00 1.044008230557631929e-02 1.000143000000000004e+00
3.743077000000000226e+03 3.000000000000000000e+00 1.152640999999999943e-01 2.383431999999999912e-02 1.112080000000000013e-01 3.154997992094664916e+00 1.040983755577510987e-02 9.921265000000000223e-01
3.742362000000000080e+03 6.000000000000000000e+00 1.080582999999999960e-01 2.377676999999999916e-02 1.067990999999999940e-01 3.160671122682979561e+00 1.037528131508983972e-02 9.823697999999999597e-01
3.740115999999999985e+03 3.000000000000000000e+00 9.278820999999999597e-02 2.341265000000000013e-02 1.094697000000000031e-01 3.159832152692051643e+00 1.037728922477582950e-02 9.731201999999999908e-01
3.739496000000000095e+03 3.000000000000000000e+00 9.048454000000000219e-02 2.239379000000000022e-02 1.099128000000000049e-01 3.235642869048291015e+00 1.038596809861339065e-02 9.476225999999999816e-01
3.739764999999999873e+03 2.400000000000000000e+01 8.731983999999999579e-02 2.238317999999999905e-02 1.138062999999999991e-01 3.249420160729385998e+00 1.039295799560355053e-02 9.431450999999999585e-01
3.740447000000000116e+03 1.000000000000000000e+00 1.166137000000000007e-01 2.280603999999999965e-02 1.125678999999999985e-01 3.248416762872510688e+00 1.040572232671290072e-02 9.634935999999999501e-01
3.739161000000000058e+03 1.000000000000000000e+00 9.786889999999999479e-02 2.252948999999999924e-02 1.180911999999999934e-01 3.226064722709989674e+00 1.039980874416336978e-02 9.676765999999999979e-01
3.737585999999999785e+03 9.000000000000000000e+00 8.307188999999999546e-02 2.225859000000000171e-02 1.130943999999999977e-01 3.186180304265282093e+00 1.038597999900055940e-02 9.661735999999999658e-01
3.738755999999999858e+03 5.000000000000000000e+00 7.091316999999999759e-02 2.203687999999999828e-02 1.132109000000000032e-01 3.185012893136415002e+00 1.039385445773018980e-02 9.576029000000000346e-01
3.740170999999999822e+03 1.000000000000000000e+00 9.113467999999999569e-02 2.262576000000000170e-02 1.062517000000000045e-01 3.162064597810769317e+00 1.043455930580550022e-02 9.707607000000000319e-01
3.738490999999999985e+03 2.500000000000000000e+01 8.159771999999999859e-02 2.271074000000000009e-02 1.151723000000000052e-01 3.194022319335254156e+00 1.042067671907979075e-02 9.632823000000000357e-01
3.738512999999999920e+03 1.000000000000000000e+00 8.208086000000000548e-02 2.230170000000000069e-02 1.086186999999999986e-01 3.166343025769872366e+00 1.040163518428438051e-02 9.634873999999999938e-01
3.741324000000000069e+03 3.000000000000000000e+00 1.055654000000000037e-01 2.210710000000000106e-02 1.135779999999999984e-01 3.226491948429440981e+00 1.035699576644477996e-02 9.646133000000000068e-01
3.740507000000000062e+03 1.000000000000000000e+00 1.132100999999999941e-01 2.299500000000000155e-02 1.111974000000000018e-01 3.175572838564803657e+00 1.039598204272309048e-02 9.881157000000000412e-01
3.739893000000000029e+03 2.000000000000000000e+00 1.083596000000000004e-01 2.276216000000000003e-02 1.062599000000000043e-01 3.151767177116255869e+00 1.039902975172182949e-02 9.847898000000000485e-01
3.740463000000000193e+03 1.000000000000000000e+00 1.053761000000000003e-01 2.244298000000000126e-02 1.057387999999999939e-01 3.172430130280953886e+00 1.041612162741257022e-02 9.738018000000000507e-01
3.739931999999999789e+03 6.000000000000000000e+00 7.838122999999999618e-02 2.212783000000000111e-02 1.084761000000000059e-01 3.155423007474299713e+00 1.040710919370809937e-02 9.645671000000000106e-01
3.740166000000000167e+03 1.400000000000000000e+01 8.538460000000000494e-02 2.193673000000000151e-02 1.112400999999999945e-01 3.193393490529679468e+00 1.039025909592489021e-02 9.611024000000000234e-01
3.740041999999999916e+03 2.000000000000000000e+00 9.852336000000000427e-02 2.226237000000000008e-02 1.084746000000000044e-01 3.212078374459747199e+00 1.039078611707438919e-02 9.623920999999999726e-01
3.740170000000000073e+03 5.000000000000000000e+00 9.561121999999999677e-02 2.250285999999999953e-02 1.118543000000000037e-01 3.204169819700717348e+00 1.041324130951068981e-02 9.689480000000000315e-01
3.740101999999999862e+03 4.000000000000000000e+00 8.760392999999999653e-02 2.169379999999999920e-02 1.110074000000000061e-01 3.237499325895602631e+00 1.035825261147084973e-02 9.483540999999999777e-01
3.740425000000000182e+03 6.000000000000000000e+00 6.654551000000000216e-02 2.135565000000000033e-02 1.104949999999999960e-01 3.196337330498345342e+00 1.036325572670284030e-02 9.471245000000000358e-01
3.739369000000000142e+03 6.000000000000000000e+00 7.956488999999999923e-02 2.186093999999999885e-02 1.082840999999999942e-01 3.186938824955019456e+00 1.039709509589806062e-02 9.541783000000000348e-01
3.740043999999999869e+03 1.500000000000000000e+01 7.840046000000000515e-02 2.152590000000000059e-02 1.061707999999999957e-01 3.186766184002339575e+00 1.035817233030699065e-02 9.496837999999999669e-01
3.739724000000000160e+03 7.000000000000000000e+00 7.413859999999999895e-02 2.167583000000000010e-02 1.104265999999999998e-01 3.207357341105715687e+00 1.038649722674609040e-02 9.450973999999999764e-01
3.740610999999999876e+03 1.000000000000000000e+00 9.262296000000000418e-02 2.280700000000000088e-02 1.187340000000000062e-01 3.231175868230998560e+00 1.043421732693484982e-02 9.614500999999999742e-01
3.741186000000000149e+03 5.000000000000000000e+00 8.085375000000000201e-02 2.268229000000000078e-02 1.189081000000000027e-01 3.184242971373757225e+00 1.042919642851979946e-02 9.716392000000000362e-01
3.741820000000000164e+03 6.000000000000000000e+00 7.878140999999999616e-02 2.276680000000000023e-02 1.202846000000000054e-01 3.170157318131313851e+00 1.042082879139730016e-02 9.769147999999999721e-01
3.739244999999999891e+03 4.000000000000000000e+00 8.713574000000000319e-02 2.277333999999999956e-02 1.130204999999999960e-01 3.154308716655356282e+00 1.038626991336272926e-02 9.782484999999999653e-01
3.740639999999999873e+03 1.000000000000000000e+00 8.630717999999999723e-02 2.326949999999999852e-02 1.183227000000000029e-01 3.180441810186513507e+00 1.040672701429348063e-02 9.783566999999999680e-01
3.740231999999999971e+03 1.000000000000000000e+00 9.097744000000000664e-02 2.273531999999999983e-02 1.211435000000000012e-01 3.257450945055797575e+00 1.038073964194068978e-02 9.544219000000000452e-01
3.740695000000000164e+03 1.700000000000000000e+01 9.001339999999999342e-02 2.179980000000000112e-02 1.189729000000000064e-01 3.261936463753274396e+00 1.034620293798784070e-02 9.491328999999999461e-01
3.741333000000000084e+03 1.000000000000000000e+01 8.346784000000000148e-02 2.147514999999999841e-02 1.215192999999999968e-01 3.287549285348887462e+00 1.034105928239817049e-02 9.408153999999999684e-01
3.743260999999999967e+03 1.000000000000000000e+00 7.915273999999999921e-02 2.111400000000000082e-02 1.171977000000000019e-01 3.271069713598897533e+00 1.031407530038238977e-02 9.363356000000000456e-01
3.742943000000000211e+03 2.000000000000000000e+00 8.941567999999999738e-02 2.103139000000000050e-02 1.119338000000000000e-01 3.266279885983346620e+00 1.031337550422600953e-02 9.355312999999999546e-01
3.742260999999999967e+03 8.000000000000000000e+00 7.573891000000000651e-02 2.103239000000000150e-02 1.099253000000000036e-01 3.228017908385393486e+00 1.031011137693121048e-02 9.390954000000000246e-01
3.738603000000000065e+03 2.000000000000000000e+00 9.206770000000000231e-02 2.276384999999999867e-02 1.177843999999999974e-01 3.229513840004400116e+00 1.039841850323360017e-02 9.605502999999999680e-01
3.738210000000000036e+03 3.000000000000000000e+01 9.125874000000000485e-02 2.307191999999999923e-02 1.149378999999999956e-01 3.198962463441223480e+00 1.041322481619241964e-02 9.667987999999999582e-01
3.738038000000000011e+03 1.000000000000000000e+00 9.194644999999999901e-02 2.302301000000000000e-02 1.106053000000000036e-01 3.166071073014611770e+00 1.041711206993945968e-02 9.757835999999999732e-01
3.739632000000000062e+03 3.000000000000000000e+00 1.117294000000000065e-01 2.251277000000000139e-02 1.064887000000000056e-01 3.199467903665321078e+00 1.041218936120653915e-02 9.707038000000000055e-01
3.738588999999999942e+03 5.000000000000000000e+00 9.066159000000000023e-02 2.312147999999999981e-02 1.082796000000000036e-01 3.126309118297297740e+00 1.041914461735445920e-02 9.857898000000000494e-01
3.738456999999999880e+03 1.600000000000000000e+01 8.424687000000000148e-02 2.318065000000000056e-02 1.070747999999999978e-01 3.113724620636542983e+00 1.040951109836042027e-02 9.831248999999999683e-01
3.738835999999999785e+03 1.000000000000000000e+00 9.556325999999999710e-02 2.308057999999999985e-02 1.074269999999999947e-01 3.157394386088926197e+00 1.043028751729649026e-02 9.774910999999999461e-01
3.738268000000000029e+03 3.000000000000000000e+00 8.761658999999999420e-02 2.252049999999999885e-02 1.070323999999999998e-01 3.167614951007731161e+00 1.040117926545730022e-02 9.677181000000000255e-01
3.739137999999999920e+03 2.000000000000000000e+00 9.863789000000000584e-02 2.264591999999999994e-02 1.027798999999999935e-01 3.153537410568042709e+00 1.040624154604270941e-02 9.740417000000000103e-01
3.739467000000000098e+03 3.000000000000000000e+00 7.473138000000000003e-02 2.241297999999999901e-02 1.068505000000000010e-01 3.130302501402305815e+00 1.040204121115594071e-02 9.707057000000000047e-01
3.740971000000000004e+03 4.000000000000000000e+00 8.865145000000000663e-02 2.326556999999999931e-02 1.023770999999999987e-01 3.096209083309674703e+00 1.042438929605504078e-02 9.892851000000000283e-01
3.741208999999999833e+03 2.000000000000000000e+00 1.007494000000000028e-01 2.360643000000000116e-02 9.881866999999999734e-02 3.104521205470745393e+00 1.041793722397620081e-02 9.875057999999999891e-01
3.739472000000000207e+03 1.400000000000000000e+01 8.868695999999999524e-02 2.368171000000000165e-02 1.027537000000000034e-01 3.089943668096646778e+00 1.041197029355235039e-02 9.873903000000000540e-01
3.739755000000000109e+03 1.500000000000000000e+01 1.067387999999999948e-01 2.357507000000000005e-02 1.000935000000000019e-01 3.120292734931935374e+00 1.040285994134032034e-02 9.838989999999999680e-01
3.743326000000000022e+03 1.200000000000000000e+01 1.108979999999999966e-01 2.293546999999999947e-02 9.490592999999999946e-02 3.142208148696363335e+00 1.036804192188126028e-02 9.735262999999999556e-01
3.742655999999999949e+03 2.000000000000000000e+00 7.833054999999999879e-02 2.281566000000000149e-02 9.556691000000000491e-02 3.081238643588591231e+00 1.036984722216044083e-02 9.674034000000000244e-01
3.741184000000000196e+03 2.000000000000000000e+00 9.910294000000000048e-02 2.273694000000000062e-02 9.698536000000000656e-02 3.109836104786323219e+00 1.036721582494298972e-02 9.765331999999999901e-01
3.740994999999999891e+03 1.000000000000000000e+00 1.013489000000000057e-01 2.281570999999999946e-02 1.034347000000000044e-01 3.156330409508392165e+00 1.036975305904726079e-02 9.694960999999999718e-01
3.738943999999999960e+03 9.000000000000000000e+00 9.648294000000000314e-02 2.274804999999999883e-02 1.021881000000000039e-01 3.144953250911786125e+00 1.039199033285033956e-02 9.709921000000000246e-01
3.741237000000000080e+03 6.000000000000000000e+00 9.836640000000000661e-02 2.181972000000000078e-02 1.060701000000000005e-01 3.224534583848454705e+00 1.033529231074280068e-02 9.455341999999999913e-01
3.740797999999999774e+03 1.000000000000000000e+00 8.048521999999999621e-02 2.237969999999999890e-02 1.195634000000000002e-01 3.240964855957847668e+00 1.040195273175856076e-02 9.482629000000000197e-01
3.741313000000000102e+03 2.000000000000000000e+00 7.547242999999999313e-02 2.186141000000000126e-02 1.164232999999999935e-01 3.252150820298505884e+00 1.038320416387277997e-02 9.357254999999999878e-01
3.740710999999999785e+03 4.000000000000000000e+00 8.310434999999999350e-02 2.323263999999999885e-02 1.200274000000000063e-01 3.194676980354306028e+00 1.044005909429126036e-02 9.702910999999999619e-01
3.741443000000000211e+03 2.000000000000000000e+00 8.923918000000000128e-02 2.256133999999999917e-02 1.207258999999999971e-01 3.226228725913383499e+00 1.040925563047168968e-02 9.624869000000000341e-01
3.739126999999999953e+03 1.000000000000000000e+00 9.948099999999999998e-02 2.245223000000000010e-02 1.185126999999999986e-01 3.254546783552948241e+00 1.038298862523929014e-02 9.590876000000000401e-01
3.738958000000000084e+03 2.000000000000000000e+00 9.574222999999999761e-02 2.220470999999999903e-02 1.169483000000000050e-01 3.255310352516611605e+00 1.037019572935111988e-02 9.524641999999999831e-01
3.741759000000000015e+03 1.000000000000000000e+00 1.057952999999999949e-01 2.238624000000000169e-02 1.184423000000000004e-01 3.278044705254114621e+00 1.037880471993238990e-02 9.511492999999999753e-01
3.739043000000000120e+03 1.000000000000000000e+01 9.097977999999999621e-02 2.201511999999999913e-02 1.160141999999999979e-01 3.253818554330127011e+00 1.037437331993089004e-02 9.482158000000000531e-01
3.740548999999999978e+03 3.000000000000000000e+00 8.447720000000000229e-02 2.235060000000000172e-02 1.076227000000000017e-01 3.186472047520065853e+00 1.042802452666189046e-02 9.578904999999999781e-01
3.739695000000000164e+03 1.000000000000000000e+00 7.637178999999999496e-02 2.251107999999999928e-02 1.131381000000000053e-01 3.199411212438558749e+00 1.041454435698310060e-02 9.516928999999999528e-01
3.739420999999999822e+03 9.000000000000000000e+00 6.682886000000000382e-02 2.222692999999999891e-02 1.150506000000000029e-01 3.182970473823390378e+00 1.040002426469585975e-02 9.565481000000000122e-01
3.740251000000000204e+03 1.000000000000000000e+00 5.874354999999999855e-02 2.213058999999999860e-02 1.112303999999999932e-01 3.166246902083910353e+00 1.036329553617297040e-02 9.511564999999999603e-01
